CODE_COMMUNE;NOM_COMMUNE;ID_EQUIPEMENTS;ID_ACTIVITES;NOM_ACTIVITES;NIVEAU_ACTIVITE
44009;Basse-Goulaine;132673;701;Badminton, Jeu de volant;Compétition régionale
44009;Basse-Goulaine;132673;1101;Basket-Ball;Compétition régionale
44009;Basse-Goulaine;132673;3701;Handball / Mini hand / Handball de plage;Scolaire
44009;Basse-Goulaine;132673;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Scolaire
44009;Basse-Goulaine;137975;2601;Equitation;Entrainement
44009;Basse-Goulaine;137975;2604;Saut d'obstacle;Entrainement
44009;Basse-Goulaine;137992;2601;Equitation;Entrainement
44009;Basse-Goulaine;137992;2608;Randonnée équestre;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;137992;2604;Saut d'obstacle;Entrainement
44009;Basse-Goulaine;204302;1101;Basket-Ball;Compétition départementale
44009;Basse-Goulaine;204302;3701;Handball / Mini hand / Handball de plage;Compétition départementale
44009;Basse-Goulaine;204302;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Compétition départementale
44009;Basse-Goulaine;204302;701;Badminton, Jeu de volant;Compétition régionale
44009;Basse-Goulaine;204302;8401;Twirling bà¢ton;Entrainement
44009;Basse-Goulaine;204302;8201;Tir à  l'arc;Compétition départementale
44009;Basse-Goulaine;204311;8001;Tennis de table;Compétition régionale
44009;Basse-Goulaine;204311;3408;Gymnastique Acrobatique;Scolaire
44009;Basse-Goulaine;204321;1101;Basket-Ball;Entrainement
44009;Basse-Goulaine;204321;3701;Handball / Mini hand / Handball de plage;Entrainement
44009;Basse-Goulaine;258890;5501;Pêche au coup en eau douce;
44009;Basse-Goulaine;258915;5501;Pêche au coup en eau douce;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;287154;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;287155;3401;Gymnastique Artistique;Compétition départementale
44009;Basse-Goulaine;287155;8201;Tir à  l'arc;Entrainement
44009;Basse-Goulaine;287156;1101;Basket-Ball;Scolaire
44009;Basse-Goulaine;287157;7901;Tennis;Compétition départementale
44009;Basse-Goulaine;287158;6303;Roller acrobatique;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;317924;1101;Basket-Ball;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;317924;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;317924;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;317930;501;Saut;Scolaire
44009;Basse-Goulaine;317932;502;Lancer;Scolaire
44009;Basse-Goulaine;317933;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;317933;2402;Autres Danses;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;317933;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;317934;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;317934;2402;Autres Danses;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;317935;503;Course sur piste;Scolaire
44009;Basse-Goulaine;317936;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;317937;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;317938;8901;Activités de forme et de santé;Scolaire
44009;Basse-Goulaine;317939;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;320022;2601;Equitation;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;322620;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44009;Basse-Goulaine;350962;5208;Aquagym;Non défini
44009;Basse-Goulaine;350962;5206;Baignade loisirs;Non défini
44009;Basse-Goulaine;350963;5206;Baignade loisirs;Non défini
44009;Basse-Goulaine;350963;5208;Aquagym;Non défini
44010;Batz-sur-Mer;67651;8001;Tennis de table;Scolaire
44010;Batz-sur-Mer;67651;1101;Basket-Ball;Compétition départementale
44010;Batz-sur-Mer;67651;701;Badminton, Jeu de volant;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;67651;2901;Football / Football en salle (Futsal);Entrainement
44010;Batz-sur-Mer;67651;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;
44010;Batz-sur-Mer;67651;7901;Tennis;
44010;Batz-sur-Mer;67651;3701;Handball / Mini hand / Handball de plage;
44010;Batz-sur-Mer;67651;4401;Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...;Compétition départementale
44010;Batz-sur-Mer;132701;2901;Football / Football en salle (Futsal);Compétition départementale
44010;Batz-sur-Mer;132701;3801;Hockey en salle / Hockey sur gazon;Scolaire
44010;Batz-sur-Mer;132701;8201;Tir à  l'arc;Scolaire
44010;Batz-sur-Mer;132704;2901;Football / Football en salle (Futsal);Compétition départementale
44010;Batz-sur-Mer;132704;8201;Tir à  l'arc;Scolaire
44010;Batz-sur-Mer;132704;3801;Hockey en salle / Hockey sur gazon;Scolaire
44010;Batz-sur-Mer;132707;2901;Football / Football en salle (Futsal);Entrainement
44010;Batz-sur-Mer;132740;7901;Tennis;
44010;Batz-sur-Mer;132757;7203;Sports boules;Compétition départementale
44010;Batz-sur-Mer;179849;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;179863;6001;Pétanque et jeu provencal;
44010;Batz-sur-Mer;179873;5206;Baignade loisirs;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;179878;5206;Baignade loisirs;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;179883;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;179883;1101;Basket-Ball;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;184840;7901;Tennis;
44010;Batz-sur-Mer;188832;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;188832;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;201866;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;201866;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;258267;5206;Baignade loisirs;
44010;Batz-sur-Mer;258366;5206;Baignade loisirs;
44010;Batz-sur-Mer;283973;1101;Basket-Ball;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;283973;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;283973;3701;Handball / Mini hand / Handball de plage;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;283973;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;289877;7601;Surf;Compétition nationale
44010;Batz-sur-Mer;289877;1710;Kayak de mer;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;300265;7601;Surf;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;300265;1710;Kayak de mer;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;319425;7203;Sports boules;Compétition départementale
44010;Batz-sur-Mer;319426;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;319428;4401;Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...;Entrainement
44010;Batz-sur-Mer;319428;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;319428;3404;Expression gymnique;Scolaire
44010;Batz-sur-Mer;319428;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;319443;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;319443;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;319458;6302;Patinage de course;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;319459;8901;Activités de forme et de santé;Scolaire
44010;Batz-sur-Mer;319462;8502;Dériveur / Multicoques / Courses océaniques / au large / Voile modà¨le / traditionnelle /match racing;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;319463;8501;Planche à  Voile;Entrainement
44010;Batz-sur-Mer;319463;8502;Dériveur / Multicoques / Courses océaniques / au large / Voile modà¨le / traditionnelle /match racing;Entrainement
44010;Batz-sur-Mer;319467;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;319468;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;351507;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44010;Batz-sur-Mer;351509;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44011;Belligné;66220;7901;Tennis;
44011;Belligné;66842;2901;Football / Football en salle (Futsal);Compétition départementale
44011;Belligné;72790;2901;Football / Football en salle (Futsal);Compétition départementale
44011;Belligné;132854;2901;Football / Football en salle (Futsal);Compétition départementale
44011;Belligné;132859;2901;Football / Football en salle (Futsal);Entrainement
44011;Belligné;132859;1101;Basket-Ball;Compétition départementale
44011;Belligné;132859;7901;Tennis;
44011;Belligné;132859;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;
44011;Belligné;132859;701;Badminton, Jeu de volant;Loisir - Entretien - Remise en forme
44011;Belligné;206558;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44011;Belligné;274838;5501;Pêche au coup en eau douce;Loisir - Entretien - Remise en forme
44011;Belligné;295211;2202;Bicross (BMX);Loisir - Entretien - Remise en forme
44011;Belligné;295211;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Loisir - Entretien - Remise en forme
44011;Belligné;295212;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
44011;Belligné;308404;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;67707;8001;Tennis de table;Compétition départementale
44012;Bernerie-en-Retz;67707;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;67707;7901;Tennis;Compétition départementale
44012;Bernerie-en-Retz;67707;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;67707;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;67707;1101;Basket-Ball;Scolaire
44012;Bernerie-en-Retz;67707;3701;Handball / Mini hand / Handball de plage;Scolaire
44012;Bernerie-en-Retz;211223;2901;Football / Football en salle (Futsal);Compétition départementale
44012;Bernerie-en-Retz;213319;7901;Tennis;Compétition départementale
44012;Bernerie-en-Retz;213342;8502;Dériveur / Multicoques / Courses océaniques / au large / Voile modà¨le / traditionnelle /match racing;Compétition départementale
44012;Bernerie-en-Retz;213342;8501;Planche à  Voile;Compétition départementale
44012;Bernerie-en-Retz;213342;5601;Pêche en mer;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;213363;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;213367;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;213367;2301;Cyclotourisme;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;213367;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;213367;2608;Randonnée équestre;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;213384;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;213517;5206;Baignade loisirs;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;213603;5206;Baignade loisirs;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;213603;8501;Planche à  Voile;Entrainement
44012;Bernerie-en-Retz;213603;1801;Char à  voile (Aéroplage);Entrainement
44012;Bernerie-en-Retz;213603;8502;Dériveur / Multicoques / Courses océaniques / au large / Voile modà¨le / traditionnelle /match racing;Entrainement
44012;Bernerie-en-Retz;213646;8502;Dériveur / Multicoques / Courses océaniques / au large / Voile modà¨le / traditionnelle /match racing;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;213927;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;213948;2402;Autres Danses;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;213948;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;303775;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;306360;1801;Char à  voile (Aéroplage);Entrainement
44012;Bernerie-en-Retz;309540;8703;Deltaplane;Entrainement
44012;Bernerie-en-Retz;309540;8704;Parapente;Entrainement
44012;Bernerie-en-Retz;310566;3401;Gymnastique Artistique;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;310566;3501;Gymnastique volontaire;Entrainement
44012;Bernerie-en-Retz;310566;8001;Tennis de table;Entrainement
44012;Bernerie-en-Retz;310566;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44012;Bernerie-en-Retz;310569;5201;Natation course sportive;Loisir - Entretien - Remise en forme
44013;Besné;69515;2901;Football / Football en salle (Futsal);Compétition départementale
44013;Besné;69516;1101;Basket-Ball;Compétition départementale
44013;Besné;69516;7901;Tennis;Loisir - Entretien - Remise en forme
44013;Besné;69516;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
44013;Besné;69517;2901;Football / Football en salle (Futsal);
44013;Besné;132906;7901;Tennis;Entrainement
44013;Besné;132946;2901;Football / Football en salle (Futsal);
44013;Besné;132946;6001;Pétanque et jeu provencal;
44013;Besné;132949;1101;Basket-Ball;Loisir - Entretien - Remise en forme
44013;Besné;132949;3701;Handball / Mini hand / Handball de plage;Loisir - Entretien - Remise en forme
44013;Besné;188666;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44013;Besné;206139;1701;Canoë de randonnée;Entrainement
44013;Besné;258076;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44013;Besné;258076;2402;Autres Danses;Loisir - Entretien - Remise en forme
44013;Besné;271017;8901;Activités de forme et de santé;Loisir - Entretien - Remise en forme
44013;Besné;312449;701;Badminton, Jeu de volant;Compétition départementale
44013;Besné;312449;3501;Gymnastique volontaire;Loisir - Entretien - Remise en forme
44013;Besné;312449;8001;Tennis de table;Compétition départementale
44014;Bignon;72160;7901;Tennis;Compétition départementale
44014;Bignon;72160;1101;Basket-Ball;Compétition départementale
44014;Bignon;72160;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
44014;Bignon;72160;8201;Tir à  l'arc;Compétition départementale
44014;Bignon;72160;701;Badminton, Jeu de volant;Loisir - Entretien - Remise en forme
44014;Bignon;72161;7204;Boules traditionnelles;Loisir - Entretien - Remise en forme
44014;Bignon;72162;7901;Tennis;Compétition départementale
44014;Bignon;132966;4301;Judo / Jujitsu / Taà¯so;Compétition départementale
44014;Bignon;132966;7701;Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan;Entrainement
44014;Bignon;132985;8001;Tennis de table;Compétition départementale
44014;Bignon;132985;8201;Tir à  l'arc;Compétition départementale
44014;Bignon;132996;2901;Football / Football en salle (Futsal);Compétition régionale
44014;Bignon;132996;8201;Tir à  l'arc;Compétition nationale
44014;Bignon;133005;2901;Football / Football en salle (Futsal);Entrainement
44014;Bignon;133035;8201;Tir à  l'arc;Compétition nationale
44014;Bignon;202114;4905;Quad;Loisir - Entretien - Remise en forme
44014;Bignon;202133;7102;Karting;Compétition nationale
44014;Bignon;202153;2601;Equitation;Entrainement
44014;Bignon;202153;2604;Saut d'obstacle;Entrainement
44014;Bignon;202153;2608;Randonnée équestre;Loisir - Entretien - Remise en forme
44014;Bignon;202164;2601;Equitation;Entrainement
44014;Bignon;202164;2604;Saut d'obstacle;Entrainement
44014;Bignon;202180;2601;Equitation;Entrainement
44014;Bignon;223773;3701;Handball / Mini hand / Handball de plage;Loisir - Entretien - Remise en forme
44014;Bignon;223773;1101;Basket-Ball;Loisir - Entretien - Remise en forme
44014;Bignon;223773;2901;Football / Football en salle (Futsal);Loisir - Entretien - Remise en forme
44014;Bignon;223773;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Loisir - Entretien - Remise en forme
44014;Bignon;285596;2402;Autres Danses;Loisir - Entretien - Remise en forme
44014;Bignon;318360;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44014;Bignon;318360;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Loisir - Entretien - Remise en forme
44014;Bignon;318363;6201;Randonnée pédestre;Loisir - Entretien - Remise en forme
44014;Bignon;318363;2204;Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial;Loisir - Entretien - Remise en forme
44014;Bignon;318369;6001;Pétanque et jeu provencal;Loisir - Entretien - Remise en forme
